# snapshot at a = 63.5
#              q             psi               v             acc       acc_Zeldo               x
   -0.49993896484375   0.0038757314787001    0.030884481145001   0.0038731374123097   0.0038757323268747    -0.49606323336505
   -0.49981689453125     0.01162719215611    0.092653425266481    0.011619409958465    0.011627194700633    -0.48818970237514
   -0.49969482421875    0.019378645993542     0.15442231488234    0.019365675669221    0.019378650234411    -0.48031617822521
   -0.49957275390625    0.027130088431016     0.21619111365552    0.027111929987649    0.027130094368229    -0.47244266547523
   -0.49945068359375    0.034881514908558     0.27795978524905    0.034858168356828    0.034881522542112    -0.46456916868519
   -0.49932861328125    0.042632920866204     0.33972829332599    0.042604386219844    0.042632930196094    -0.45669569241505
   -0.49920654296875    0.050384301743996     0.40149660154949    0.050350579019792    0.050384312770216    -0.44882224122475
   -0.49908447265625    0.058135652982006     0.46326467358293    0.058096742199796    0.058135665704551    -0.44094881967424
   -0.49896240234375    0.065886970020309     0.52503247308969    0.065842871202984     0.06588698443917    -0.43307543232344
   -0.49884033203125    0.073638248299005     0.58679996373338    0.073588961472508    0.073638264414175    -0.42520208373224
   -0.49871826171875    0.081389483258218     0.64856710917777    0.081335008451542    0.081389501069685    -0.41732877846053
   -0.49859619140625    0.089140670338089      0.7103338730868    0.089081007583281    0.089140689845845    -0.40945552106816
   -0.49847412109375    0.096891804978805     0.77210021912475    0.096826954310962    0.096891826182838    -0.40158231611494
   -0.49835205078125     0.10464288262057     0.83386611095603     0.10457284407784     0.10464290552087    -0.39370916816068
   -0.49822998046875     0.11239389870362     0.89563151224537     0.11231867232721     0.11239392330017    -0.38583608176513
   -0.49810791015625     0.12014484866824     0.95739638665776      0.1200644345024     0.12014487496102    -0.37796306148801
   -0.49798583984375     0.12789572795474      1.0191606978585     0.12781012604677     0.12789575594374    -0.37009011188901
   -0.49786376953125     0.13564653200347      1.0809244095133     0.13555574240374     0.13564656168868    -0.36221723752778
   -0.49774169921875     0.14339725625485      1.1426874852881     0.14330127901676     0.14339728763624     -0.3543444429639
   -0.49761962890625     0.15114789614931      1.2044498888493     0.15104673132933     0.15114792922688    -0.34647173275694
   -0.49749755859375     0.15889844712736      1.2662115838636       0.158792094785     0.15889848190108    -0.33859911146639
   -0.49737548828125     0.16664890462955      1.3279725339983     0.16653736482737     0.16664894109939     -0.3307265836517
   -0.49725341796875     0.17439926409648       1.389732702921     0.17428253690009     0.17439930226243    -0.32285415387227
   -0.49713134765625     0.18214952096882      1.4514920542997      0.1820276064469     0.18214956083085    -0.31498182668743
   -0.49700927734375     0.18989967068729      1.5132505518031     0.18977256891155     0.18989971224538    -0.30710960665646
   -0.49688720703125     0.19764970869267      1.5750081591001     0.19751741973789     0.19764975194681    -0.29923749833858
   -0.49676513671875     0.20539963042583      1.6367648398604     0.20526215436982     0.20539967537597    -0.29136550629292
   -0.49664306640625     0.21314943132767      1.6985205577542     0.21300676825132      0.2131494779738    -0.28349363507858
   -0.49652099609375     0.22089910683919       1.760275276452     0.22075125682641     0.22089915518128    -0.27562188925456
   -0.49639892578125     0.22864865240146      1.8220289596253     0.22849561553923     0.22864870243948    -0.26775027337979
   -0.49627685546875     0.23639806345562      1.8837815709458     0.23623983983397     0.23639811518954    -0.25987879201313
   -0.49615478515625     0.24414733544289      1.9455330740863      0.2439839251549     0.24414738887268    -0.25200744971336
   -0.49603271484375     0.25189646380458      2.0072834327197     0.25172786694637      0.2518965189302    -0.24413625103917
   -0.49591064453125     0.25964544398206        2.06903261052     0.25947166065282     0.25964550080348    -0.23626520054919
   -0.49578857421875     0.26739427141681      2.1307805711617     0.26721530171878     0.26739432993401    -0.22839430280194
   -0.49566650390625     0.27514294155041      2.1925272783201     0.27495878558886     0.27514300176335    -0.22052356235584
   -0.49554443359375      0.2828914498245      2.2542726956712     0.28270210770778     0.28289151173314    -0.21265298376925
   -0.49542236328125     0.29063979168085      2.3160167868917     0.29044526352033     0.29063985528515     -0.2047825716004
   -0.49530029296875     0.29838796256129      2.3777595156593      0.2981882484714     0.29838802786122    -0.19691233040746
   -0.49517822265625     0.30613595790778      2.4395008456521     0.30593105800602     0.30613602490329    -0.18904226474847
   -0.49505615234375     0.31388377316237      2.5012407405495     0.31367368756928     0.31388384185344    -0.18117237918138
   -0.49493408203125     0.32163140376722      2.5629791640314     0.32141613260639     0.32163147415381    -0.17330267826403
   -0.49481201171875     0.32937884516462      2.6247160797787     0.32915838856267     0.32937891724666    -0.16543316655413
   -0.49468994140625     0.33712609279692      2.6864514514732     0.33690045088355     0.33712616657439    -0.15756384860933
   -0.49456787109375     0.34487306235365       2.747988351633       0.341712564299     0.34487321757948     -0.1496948087401
   -0.49444580078125     0.35261771194255      2.8084208433151     0.34627830988369     0.35262006570454     -0.1418280888387
   -0.49432373046875     0.36035769080671      2.8682376721432     0.35193806926724      0.3603667063923    -0.13396603966204
   -0.49420166015625     0.36809164859115      2.9276068614095     0.35795805610696     0.36811313508561     -0.1261100115651
   -0.49407958984375     0.37581869214474      2.9866046170233     0.36421530053849     0.37585934722745    -0.11826089769901
   -0.49395751953125     0.38353818625611      3.0453020863176     0.37070916137461     0.38360533826092    -0.11041933327514
   -0.49383544921875     0.39124946160896      3.1037332907172     0.37719482581649     0.39135110362924    -0.10258598760979
   -0.49371337890625     0.39895182168641      3.1618873135254     0.38379366857665      0.3990966387758   -0.094761557219838
   -0.49359130859375     0.40664536514562      3.2198364354667     0.39026164161622      0.4068419391441   -0.086945943448133
   -0.49346923828125     0.41432676799288      3.2751252128653     0.38121476780547     0.41458700017775   -0.079142470288367
