# snapshot at a = 100
#              q             psi               v             acc       acc_Zeldo               x
   -0.49993896484375   0.0061035154753932    0.061035154753932                    0   0.0061035154753932    -0.49383544936836
   -0.49981689453125    0.018310542835642     0.18310542835642                    0    0.018310542835642    -0.48150635169561
   -0.49969482421875     0.03051755942427      0.3051755942427                    0     0.03051755942427    -0.46917726479448
   -0.49957275390625    0.042724558060204     0.42724558060204                    0    0.042724558060204    -0.45684819584605
   -0.49945068359375    0.054931531562381     0.54931531562381                    0    0.054931531562381    -0.44451915203137
   -0.49932861328125    0.067138472749754     0.67138472749754                    0    0.067138472749754     -0.4321901405315
   -0.49920654296875    0.079345374441286     0.79345374441286                    0    0.079345374441286    -0.41986116852746
   -0.49908447265625    0.091552229455985     0.91552229455985                    0    0.091552229455985    -0.40753224320026
   -0.49896240234375     0.10375903061287      1.0375903061287                    0     0.10375903061287    -0.39520337173088
   -0.49884033203125     0.11596577073098      1.1596577073098                    0     0.11596577073098    -0.38287456130027
   -0.49871826171875     0.12817244262943      1.2817244262943                    0     0.12817244262943    -0.37054581908932
   -0.49859619140625     0.14037903912732      1.4037903912732                    0     0.14037903912732    -0.35821715227893
   -0.49847412109375     0.15258555304384      1.5258555304384                    0     0.15258555304384    -0.34588856804991
   -0.49835205078125     0.16479197719821      1.6479197719821                    0     0.16479197719821    -0.33356007358304
   -0.49822998046875     0.17699830440971      1.7699830440971                    0     0.17699830440971    -0.32123167605904
   -0.49810791015625     0.18920452749767      1.8920452749767                    0     0.18920452749767    -0.30890338265858
   -0.49798583984375     0.20141063928148      2.0141063928148                    0     0.20141063928148    -0.29657520056227
   -0.49786376953125      0.2136166325806       2.136166325806                    0     0.21361663258059    -0.28424713695065
   -0.49774169921875     0.22582250021455      2.2582250021455                    0     0.22582250021455     -0.2719191990042
   -0.49761962890625     0.23802823500295      2.3802823500295                    0     0.23802823500295     -0.2595913939033
   -0.49749755859375     0.25023382976547      2.5023382976547                    0     0.25023382976547    -0.24726372882828
   -0.49737548828125     0.26243927732188      2.6243927732188                    0     0.26243927732188    -0.23493621095937
   -0.49725341796875     0.27464457049202      2.7464457049202                    0     0.27464457049202    -0.22260884747673
   -0.49713134765625     0.28684970209583      2.8684970209583                    0     0.28684970209583    -0.21028164556042
   -0.49700927734375     0.29905466495336      2.9905466495336                    0     0.29905466495336    -0.19795461239039
   -0.49688720703125     0.31125945188473      3.1125945188473                    0     0.31125945188473    -0.18562775514652
   -0.49676513671875     0.32346405571019      3.2346405571019                    0     0.32346405571019    -0.17330108100856
   -0.49664306640625     0.33566846925008      3.3566846925008                    0     0.33566846925008    -0.16097459715617
   -0.49652099609375     0.34787268532484      3.4787268532484                    0     0.34787268532484    -0.14864831076891
   -0.49639892578125     0.36007669675508      3.6007669675508                    0     0.36007669675508    -0.13632222902617
   -0.49627685546875     0.37228049636147      3.7228049636147                    0     0.37228049636147    -0.12399635910728
   -0.49615478515625     0.38448407696484      3.8448407696484                    0     0.38448407696484    -0.11167070819141
   -0.49603271484375     0.39668743138614      3.9668743138614                    0     0.39668743138614   -0.099345283457615
   -0.49591064453125     0.40889055244643      4.0889055244643                    0     0.40889055244643   -0.087020092084825
   -0.49578857421875     0.42109343296694      4.2109343296694                    0     0.42109343296695   -0.074695141251805
   -0.49566650390625     0.43329606576905      4.3329606576905                    0     0.43329606576905   -0.062370438137203
   -0.49554443359375     0.44549844367424      4.4549844367424                    0     0.44549844367424   -0.050045989919512
   -0.49542236328125     0.45770055950417      4.5770055950417                    0     0.45770055950417   -0.037721803777078
   -0.49530029296875     0.46990240608066      4.6990240608066                    0     0.46990240608066   -0.025397886888091
   -0.49517822265625     0.48210397622566      4.8210397622566                    0     0.48210397622566    -0.01307424643059
